0;2;0
0;4;0
0;5;5
0;12;7
0;13;0
0;14;4
0;15;0
0;20;1
0;21;2
0;22;2
0;25;2
0;27;2
1;4;7
1;6;5
1;13;5
1;24;2
1;25;2
1;26;3
1;28;5
2;5;1
2;8;1
2;9;3
2;16;3
2;17;4
2;18;2
2;19;0
2;24;1
2;25;7
2;26;2
3;5;6
3;6;0
3;9;3
3;14;1
3;19;7
3;20;4
3;22;6
3;24;7
3;26;2
4;6;0
4;8;7
4;9;3
4;10;5
4;15;0
4;19;4
4;23;3
4;26;1
4;27;7
4;28;5
5;17;6
5;19;4
5;21;0
5;23;3
5;26;0
5;28;5
5;29;2
6;8;0
6;10;7
6;12;2
6;17;7
6;18;0
6;22;1
6;26;6
6;27;3
7;10;3
7;11;6
7;16;4
7;18;4
7;20;1
7;23;1
7;27;1
7;28;5
8;13;2
8;15;3
8;21;3
8;23;0
8;24;2
9;14;0
9;18;2
9;22;3
9;25;2
9;26;1
9;28;7
10;13;6
10;14;0
10;18;4
10;20;2
10;24;2
10;26;4
10;27;7
10;29;7
11;12;6
11;16;0
11;17;2
11;23;1
11;24;7
11;25;0
11;27;4
11;29;4
12;18;5
12;19;1
12;22;3
12;23;3
12;25;7
12;26;1
12;29;1
13;17;0
13;21;6
13;24;3
13;25;3
13;26;7
14;15;1
14;23;3
14;25;4
14;27;4
14;28;3
15;18;1
15;21;5
15;22;2
15;23;2
15;27;0
15;29;7
16;20;1
16;24;3
16;27;2
17;19;2
17;20;2
17;21;1
17;22;4
17;26;5
17;27;7
17;29;0
18;20;3
18;21;6
18;23;6
18;26;5
18;28;5
19;20;0
19;22;5
19;24;2
19;25;0
20;21;2
20;22;5
20;24;3
20;25;1
20;29;5
21;25;2
21;29;3
22;23;2
22;24;3
22;25;6
22;29;0
23;25;0
23;29;2
24;26;1
24;28;4
24;29;3
25;29;5
26;27;0
26;28;4
26;29;6
28;29;7
