0;1;8
0;2;7
0;10;10
0;12;10
0;13;6
0;18;2
1;4;1
1;5;3
1;9;2
1;10;10
1;12;7
1;13;5
1;14;6
1;15;9
1;17;4
2;3;1
2;6;12
2;8;10
2;10;2
2;18;10
2;19;4
3;4;3
3;7;3
3;8;0
3;10;0
3;11;11
3;12;8
3;15;0
3;18;0
3;19;8
4;6;7
4;7;3
4;16;5
5;6;1
5;7;0
5;8;1
5;14;1
5;15;5
5;18;0
6;8;6
6;9;4
6;11;7
6;13;11
6;16;1
7;12;5
7;14;4
7;15;6
7;16;9
7;17;10
7;19;6
8;12;12
8;16;2
8;17;9
8;19;6
9;14;1
9;16;11
9;19;7
10;11;8
10;12;10
10;14;7
10;16;2
10;18;7
10;19;1
11;12;1
11;13;7
11;15;5
12;14;2
12;18;10
12;19;9
13;14;4
13;17;9
13;18;8
13;19;9
14;16;8
15;19;9
16;18;7
18;19;1
