0;1;4
0;3;2
0;4;0
0;5;1
0;6;6
0;7;4
0;8;0
0;9;1
0;12;2
0;14;4
0;16;4
0;18;3
0;22;1
0;23;2
0;25;3
0;44;1
0;46;0
0;49;5
0;51;1
0;53;6
0;54;6
0;55;1
0;57;2
0;58;3
0;65;4
0;70;2
0;71;5
0;72;0
0;76;5
0;81;3
0;86;3
0;88;4
0;94;2
0;100;4
0;102;0
0;109;6
0;110;6
0;113;4
0;116;3
0;126;0
0;129;0
0;132;2
0;135;1
0;142;2
0;146;3
0;150;2
0;152;4
0;153;3
0;158;2
0;160;6
0;164;1
0;165;1
0;168;6
0;170;0
0;172;0
0;173;3
0;175;4
0;178;1
0;187;1
0;188;3
0;189;4
0;192;0
0;203;5
0;206;4
0;207;3
0;209;3
0;211;0
0;212;0
0;214;4
0;220;0
0;221;1
0;225;0
0;228;0
0;229;3
0;244;4
0;245;2
0;248;4
0;254;0
0;257;1
0;265;3
0;268;2
0;273;2
0;274;3
0;283;5
0;285;1
0;287;1
0;291;0
0;296;4
0;297;0
0;298;2
0;299;6
1;4;5
1;5;2
1;6;6
1;13;3
1;14;2
1;15;0
1;17;6
1;18;2
1;19;2
1;20;4
1;24;1
1;25;5
1;35;1
1;40;1
1;43;4
1;52;2
1;54;6
1;57;4
1;58;0
1;62;6
1;74;1
1;79;6
1;81;6
1;83;2
1;91;2
1;94;5
1;97;5
1;106;2
1;107;3
1;109;6
1;111;5
1;112;6
1;116;1
1;117;1
1;120;2
1;122;5
1;124;1
1;126;1
1;129;1
1;131;6
1;133;3
1;136;5
1;137;3
1;141;6
1;152;4
1;154;0
1;157;1
1;159;3
1;164;6
1;165;5
1;168;4
1;170;6
1;172;1
1;174;0
1;178;5
1;179;6
1;185;0
1;188;2
1;191;6
1;192;0
1;193;0
1;195;5
1;196;1
1;197;6
1;199;6
1;201;4
1;206;4
1;208;5
1;210;0
1;213;4
1;214;4
1;228;5
1;239;6
1;241;3
1;242;4
1;243;1
1;248;5
1;249;4
1;256;1
1;261;5
1;263;2
1;264;0
1;267;0
1;269;1
1;270;6
1;272;5
1;275;2
1;277;6
1;279;1
1;284;0
1;287;2
1;292;5
1;293;3
1;295;4
2;9;3
2;12;6
2;16;5
2;18;6
2;21;6
