0;1;8
0;2;15
0;3;7
0;4;11
0;8;4
0;14;7
0;16;7
0;18;8
0;19;2
0;23;13
0;25;5
0;26;10
0;31;14
0;33;2
0;36;11
0;41;1
0;43;15
0;45;0
0;46;17
0;47;2
1;4;14
1;7;3
1;8;16
1;10;14
1;11;3
1;12;3
1;15;15
1;23;3
1;24;17
1;25;0
1;26;4
1;27;0
1;30;3
1;32;11
1;34;14
1;35;15
1;40;7
1;44;2
1;47;5
2;3;14
2;4;12
2;5;2
2;7;4
2;8;13
2;12;6
2;16;13
2;20;3
2;24;12
2;25;11
2;28;16
2;35;6
2;40;14
2;42;17
2;43;0
2;45;10
3;4;11
3;7;5
3;9;7
3;12;16
3;15;15
3;22;1
3;23;11
3;26;7
3;30;1
3;33;11
3;36;17
3;39;17
3;40;5
3;42;17
3;43;6
3;45;4
3;46;15
3;48;1
4;7;13
4;10;13
4;13;6
4;16;1
4;22;16
4;24;4
4;25;6
4;28;7
4;29;9
4;34;9
4;36;4
4;37;12
4;38;0
4;39;3
5;9;15
5;12;4
5;13;12
5;14;14
5;15;6
5;16;11
5;23;9
5;26;2
5;32;12
5;37;3
5;40;1
5;43;17
5;46;8
5;47;2
5;49;8
6;10;7
6;16;11
6;17;13
6;18;11
6;20;7
6;27;7
6;28;11
6;31;4
6;32;9
6;34;10
6;35;9
6;36;6
6;40;9
6;44;9
7;8;3
7;9;12
7;12;9
7;14;11
7;24;5
7;27;10
7;31;2
7;40;13
7;45;0
7;49;3
8;13;15
8;16;0
8;18;6
8;20;8
8;23;1
8;25;15
8;29;14
8;30;12
8;33;12
8;36;5
8;37;6
8;38;15
8;42;8
8;45;0
8;47;9
9;12;7
9;16;5
9;21;5
9;24;8
9;25;5
9;26;13
9;27;10
9;28;12
9;31;6
9;34;4
9;39;11
9;41;6
9;45;13
9;47;15
9;48;9
10;13;9
10;15;6
10;16;6
10;19;9
10;20;9
10;22;6
10;24;5
10;26;10
10;27;14
10;28;16
10;29;2
10;33;8
10;35;2
10;37;13
10;38;12
10;40;9
10;41;4
10;44;2
10;47;12
11;16;2
11;17;10
11;20;1
11;21;16
11;22;1
11;26;7
11;30;15
11;31;9
11;33;1
11;36;11
11;37;14
11;43;8
11;44;15
11;48;6
12;15;7
12;16;9
12;20;17
12;26;0
12;27;14
12;30;11
12;35;17
12;37;5
12;38;12
12;39;9
12;43;8
12;44;5
12;45;2
13;17;17
13;18;16
13;21;3
13;27;3
13;28;6
13;34;10
13;35;2
13;37;12
13;38;3
14;15;17
14;18;3
14;20;15
14;24;6
14;26;15
14;28;1
14;31;12
14;33;4
14;34;15
14;42;14
14;46;2
14;49;14
15;19;5
15;22;16
15;24;3
15;25;6
15;26;13
15;43;0
15;47;10
16;17;5
16;21;15
16;22;14
16;28;12
16;30;3
16;34;0
16;38;6
16;42;2
16;44;10
17;18;6
17;20;10
17;24;12
17;25;6
17;32;2
17;35;15
17;40;15
17;41;6
17;44;16
18;22;12
18;24;9
18;26;14
18;28;8
18;29;11
18;32;17
18;33;2
18;35;16
18;37;3
18;38;14
18;40;14
18;41;0
18;42;4
18;44;3
18;45;8
18;47;10
19;20;12
19;24;6
19;26;17
19;28;13
19;29;0
19;34;14
19;35;7
19;38;8
19;39;5
19;41;8
19;48;17
19;49;10
20;22;2
20;28;9
20;30;10
20;35;16
20;38;17
20;39;12
20;40;15
20;44;4
20;45;9
21;31;15
21;33;5
21;35;4
21;36;2
21;38;5
21;39;2
21;40;12
22;23;17
22;25;9
22;28;10
22;34;11
22;35;14
22;36;15
22;41;1
22;42;11
22;44;5
22;45;4
23;24;11
23;30;13
23;40;9
23;41;3
23;42;3
23;45;13
24;25;16
24;31;16
24;32;16
24;35;6
24;37;5
24;38;11
24;39;5
24;43;8
24;47;15
24;48;1
24;49;6
25;26;1
25;27;9
25;28;12
25;29;5
25;34;7
25;35;11
25;38;2
25;40;1
25;44;4
25;48;12
25;49;5
26;28;8
26;30;7
26;34;8
26;37;14
26;38;11
26;39;12
26;46;14
26;49;8
27;35;3
27;40;8
27;43;1
27;44;15
27;49;1
28;29;4
28;30;13
28;32;17
28;42;0
28;44;8
28;45;7
28;48;2
29;34;9
29;39;10
29;45;3
29;49;7
30;31;7
30;33;3
30;37;11
30;39;2
30;43;15
30;44;0
30;46;12
30;49;5
31;34;14
31;42;0
31;44;17
31;45;8
31;46;9
32;34;5
32;37;15
32;38;10
32;42;15
32;44;10
32;47;16
33;35;6
33;36;14
33;37;11
33;39;11
33;44;16
33;46;12
33;47;3
34;40;12
34;46;9
34;48;5
35;41;3
35;48;7
36;39;2
36;43;5
36;44;3
36;45;2
36;47;7
36;48;17
36;49;8
37;39;11
37;41;4
37;43;16
37;49;10
38;39;14
38;42;13
38;44;6
38;46;10
38;47;17
38;48;17
38;49;11
39;41;14
39;44;11
39;49;8
40;45;11
40;46;5
40;48;0
41;43;1
41;45;13
41;46;12
42;49;14
44;46;7
44;47;1
45;46;0
47;48;6
48;49;3
