0;4;18
0;14;5
0;29;15
0;31;2
0;36;6
0;41;3
0;42;20
0;51;7
0;53;15
0;61;8
0;97;7
0;108;15
0;110;17
0;111;1
0;129;2
0;133;14
0;143;11
0;144;17
0;151;0
0;160;22
0;170;16
0;180;2
0;182;20
0;185;0
1;8;21
1;12;7
1;16;18
1;45;8
1;60;21
1;73;20
1;81;15
1;91;20
1;105;12
1;110;20
1;124;4
1;125;8
1;133;10
1;138;10
1;141;8
1;142;4
1;147;21
1;152;19
1;159;22
1;170;17
1;173;15
1;186;10
2;3;15
2;22;9
2;24;9
2;25;19
2;34;2
2;47;0
2;53;8
2;54;16
2;104;16
2;122;13
2;155;22
2;160;17
2;162;8
2;163;15
2;170;12
2;173;6
2;174;7
2;187;1
3;20;18
3;24;8
3;25;16
3;27;19
3;45;5
3;62;16
3;72;8
3;82;2
3;88;19
3;100;1
3;102;2
3;116;1
3;119;22
3;121;4
3;134;20
3;136;22
3;137;19
3;150;16
3;161;17
3;162;5
3;164;16
3;167;8
3;169;14
3;184;4
4;12;16
4;29;20
4;49;6
4;52;5
4;83;21
4;95;8
4;105;2
4;121;19
4;125;6
4;131;17
4;140;21
4;149;15
4;151;8
4;156;3
4;157;9
4;160;9
4;181;8
4;184;7
5;10;10
5;43;9
5;59;5
5;73;4
5;80;14
5;92;20
5;117;15
5;121;1
5;138;18
5;145;14
5;146;20
5;149;12
5;173;4
5;186;1
5;193;19
5;197;8
6;30;13
6;42;11
6;44;5
6;49;16
6;59;2
6;68;22
6;75;11
6;92;21
6;103;1
6;116;0
6;118;13
6;145;15
6;146;20
6;152;5
6;163;11
6;170;19
6;172;8
6;175;3
6;186;22
6;197;0
7;13;20
7;14;5
7;20;5
7;26;15
7;53;5
7;55;22
7;68;4
7;71;15
7;85;8
7;98;14
7;102;9
7;120;4
7;122;8
7;124;22
7;130;11
7;149;22
7;154;1
7;174;5
7;180;18
7;189;1
8;10;12
8;15;17
8;32;14
8;36;9
8;52;3
8;54;13
8;83;10
8;96;3
8;135;16
8;160;5
8;161;2
8;163;20
8;175;6
8;176;21
8;177;17
8;193;11
8;195;1
9;21;8
9;41;6
9;42;5
9;59;12
9;62;18
9;63;10
9;64;22
9;65;4
9;82;19
9;101;6
9;108;11
9;110;13
9;111;14
9;124;9
9;134;15
9;156;19
9;159;6
9;172;6
9;177;3
9;191;21
10;11;11
10;14;10
10;16;22
10;30;16
10;32;10
10;36;9
10;39;12
10;42;15
10;54;7
10;64;18
10;84;5
10;89;13
10;92;3
10;99;11
10;122;4
10;126;14
10;166;14
10;170;9
10;171;6
10;177;1
10;187;9
11;12;21
11;15;6
11;17;14
11;27;22
11;33;21
11;35;12
11;43;13
11;57;5
11;59;20
11;61;18
11;75;15
11;77;20
11;83;21
11;91;6
11;92;4
11;93;7
11;94;2
11;102;12
11;106;14
11;109;22
11;110;9
11;131;9
11;155;1
11;171;19
11;175;22
11;178;18
11;186;16
11;187;12
11;189;1
11;199;16
12;22;13
12;33;3
12;41;16
12;53;1
12;91;2
12;95;2
12;98;8
12;111;7
12;119;6
12;144;22
12;147;4
12;151;4
12;153;17
12;159;17
12;166;6
12;170;11
12;172;13
12;194;14
13;14;7
13;23;6
13;25;11
13;31;12
13;34;17
13;36;22
13;37;17
13;56;19
13;66;1
13;78;22
13;89;13
13;119;13
13;130;4
13;131;9
13;139;16
13;140;3
13;145;0
13;166;16
13;177;19
13;183;19
14;15;0
14;20;20
14;26;9
14;27;13
14;29;14
14;31;5
14;32;11
14;38;18
14;49;12
14;63;16
14;68;0
14;79;16
14;89;10
14;90;5
14;95;20
14;103;8
14;127;0
14;140;19
14;141;11
14;143;5
14;167;12
14;173;22
14;176;17
14;179;12
14;185;17
14;198;6
15;26;17
15;32;3
15;46;1
15;49;0
15;52;22
15;53;15
15;56;10
15;65;11
15;70;4
15;75;6
15;92;3
15;94;4
15;104;13
15;107;18
15;115;2
15;116;12
15;121;10
15;127;20
15;136;6
15;141;8
15;143;14
15;149;12
15;156;22
15;174;6
15;175;16
15;183;7
15;192;2
15;194;2
16;20;22
16;27;20
16;33;16
16;38;4
16;55;19
16;62;22
16;65;9
16;71;6
16;75;18
16;82;7
16;86;10
16;92;6
16;97;11
16;99;18
16;104;10
16;114;22
16;134;22
16;136;13
16;152;17
16;156;21
16;157;20
16;158;10
16;169;20
16;176;13
16;191;2
16;197;20
16;199;14
17;29;1
17;30;6
17;42;14
17;47;4
17;50;15
17;51;13
17;60;17
17;89;18
17;92;2
17;112;12
17;118;3
17;124;0
17;125;22
17;126;7
17;135;8
17;140;2
17;144;14
17;156;13
17;158;16
17;172;18
17;174;11
17;178;6
17;185;3
17;199;5
18;42;18
18;47;2
18;55;2
18;59;8
18;67;2
18;83;17
18;91;9
18;93;11
18;105;10
18;106;20
18;132;22
18;133;11
18;136;2
18;140;20
18;143;11
18;160;5
18;194;1
18;198;2
19;34;9
19;35;8
19;47;6
19;50;16
19;57;9
19;70;14
19;79;22
19;87;5
19;91;14
19;92;15
19;95;12
19;117;14
19;130;2
19;131;4
19;132;3
19;134;4
19;138;14
19;141;13
19;161;8
19;163;14
19;170;22
20;22;1
20;26;4
20;35;4
20;36;2
20;51;18
20;62;20
20;65;10
20;77;13
20;80;12
20;91;6
20;96;2
20;103;14
20;107;1
20;109;3
20;115;18
20;116;5
20;118;11
20;136;16
20;137;16
20;148;21
20;151;9
20;155;11
20;158;4
20;177;21
20;190;1
20;193;15
21;30;7
21;34;1
21;44;3
21;61;2
21;62;20
21;65;14
21;67;17
21;76;18
21;84;2
21;96;2
21;98;0
21;103;14
21;106;6
21;110;2
21;136;9
21;151;7
21;165;14
21;178;9
21;185;6
21;190;20
21;194;20
21;198;5
22;26;6
22;29;14
22;32;14
22;37;9
22;50;14
22;61;7
22;67;13
22;68;2
22;73;0
22;94;0
22;104;15
22;109;0
22;136;4
22;137;5
22;139;19
22;144;8
22;157;22
22;190;19
22;195;1
22;197;7
22;199;20
23;46;1
23;65;12
23;71;22
23;77;16
23;97;16
23;136;16
23;144;0
23;147;18
23;154;17
23;155;11
23;157;20
23;182;14
23;183;12
23;188;9
23;190;6
23;193;21
23;198;13
23;199;8
24;25;1
24;50;10
24;80;9
24;88;3
24;94;7
24;136;16
24;140;3
24;148;15
24;149;13
24;154;2
24;156;8
24;161;10
24;179;15
24;180;5
25;32;5
25;36;9
25;38;17
25;56;7
25;60;21
25;85;8
25;90;0
25;92;10
25;93;7
25;96;19
25;97;15
25;99;14
25;100;22
25;101;15
25;104;1
25;111;2
25;126;15
25;143;20
25;145;13
25;157;14
25;169;17
25;196;3
26;29;8
26;38;7
26;42;4
26;51;2
26;53;15
26;70;5
26;71;7
26;88;1
26;110;16
26;115;16
26;116;13
26;117;4
26;123;11
26;139;18
26;142;14
26;144;18
26;164;1
26;176;19
26;178;3
27;29;20
27;43;11
27;44;1
27;46;14
27;47;16
27;49;15
27;53;13
27;57;0
27;80;21
27;84;18
27;90;1
27;95;1
27;108;4
27;111;8
27;112;14
27;125;4
27;132;10
27;136;3
27;137;1
27;151;9
27;153;20
27;156;2
27;159;14
27;179;4
27;180;1
27;199;14
28;29;0
28;39;15
28;43;5
28;56;2
28;59;4
28;62;19
28;63;13
28;70;18
28;74;15
28;83;7
28;86;16
28;97;9
28;112;12
28;113;13
28;124;5
28;142;18
28;172;3
28;175;12
28;191;16
28;193;4
28;196;10
29;39;11
29;41;18
29;45;10
29;48;16
29;80;20
29;97;16
29;107;6
29;137;22
29;147;21
29;158;6
29;167;16
29;169;11
29;177;4
29;178;2
29;199;3
30;40;17
30;56;14
30;58;13
30;69;12
30;87;13
30;108;18
30;119;21
30;128;6
30;142;8
30;150;5
30;154;1
30;158;10
30;160;2
30;165;21
30;168;15
30;173;9
30;180;8
30;182;17
30;183;5
30;184;7
30;189;3
30;192;5
31;40;15
31;66;21
31;70;12
31;78;17
31;80;8
31;102;3
31;106;0
31;108;12
31;113;16
31;114;14
31;117;2
31;139;18
31;140;18
31;148;9
31;152;9
31;154;4
31;170;0
31;195;2
32;33;14
32;40;15
32;49;21
32;51;8
32;52;19
32;58;13
32;62;9
32;67;21
32;71;19
32;93;12
32;95;20
32;100;19
32;130;18
32;131;11
32;172;16
32;174;11
32;187;3
32;190;5
33;52;18
33;74;19
33;86;2
