0;2;11
0;5;5
0;6;3
0;8;4
0;12;7
0;16;8
0;17;11
0;22;3
0;30;6
0;35;9
0;41;5
0;42;1
0;49;7
0;51;12
0;60;4
0;61;8
0;62;3
0;64;8
0;65;6
0;69;9
0;71;1
0;80;2
0;85;2
0;86;3
0;87;13
0;90;3
0;93;3
0;96;11
0;111;9
0;120;4
0;126;4
0;132;3
0;137;5
0;141;10
0;149;4
0;160;9
0;166;8
0;167;3
0;170;0
0;172;0
0;177;1
0;185;8
0;188;8
0;195;12
0;199;3
0;201;6
0;206;2
0;207;3
0;211;13
0;216;4
0;225;3
0;226;5
0;227;6
0;231;3
0;240;7
0;243;9
0;246;9
0;255;9
0;262;4
0;263;11
0;270;13
0;274;5
0;275;5
0;284;13
0;295;6
0;296;5
0;301;11
0;319;4
0;322;8
0;331;10
0;333;6
0;345;11
0;351;13
0;355;12
0;358;0
0;359;5
0;365;6
0;366;1
0;369;12
0;385;4
0;386;8
0;392;11
0;395;9
1;2;4
1;4;8
1;5;10
1;11;5
1;16;2
1;20;8
1;21;2
1;24;10
1;27;2
1;36;6
1;38;6
1;40;13
1;44;4
1;48;5
1;55;11
1;63;13
1;69;5
1;70;0
1;79;8
1;85;6
1;88;1
1;90;8
1;110;3
1;117;2
1;126;6
1;127;3
1;131;6
1;140;13
1;141;4
1;148;6
1;155;4
1;159;12
1;160;12
1;161;4
1;184;8
1;193;11
1;205;10
1;210;8
1;213;12
1;219;0
1;230;8
1;232;1
1;235;4
1;237;13
1;247;10
1;249;5
1;257;9
1;259;13
1;260;1
1;263;2
1;265;10
1;275;2
1;280;7
1;281;9
1;293;4
1;296;7
1;300;3
1;302;7
1;324;8
1;325;13
1;329;11
1;334;11
1;336;12
1;340;9
1;346;3
1;350;5
1;366;5
1;370;8
1;378;10
1;379;9
1;385;4
1;389;11
1;393;3
1;396;13
2;3;5
2;5;8
2;19;4
2;24;8
2;25;13
2;29;3
2;31;2
2;38;0
2;52;1
2;59;0
2;68;8
2;69;0
2;73;1
2;74;9
2;77;9
2;80;0
2;82;6
2;103;4
2;106;0
2;113;5
2;118;8
2;121;3
2;123;1
2;129;10
2;133;13
2;145;3
2;147;4
2;151;1
2;154;8
2;156;8
2;158;10
2;160;8
2;165;12
2;167;11
2;169;7
2;175;8
2;180;10
2;198;3
2;206;2
2;220;5
2;225;4
2;233;10
2;236;0
2;239;10
2;247;8
2;252;9
2;254;9
2;259;5
2;260;0
2;269;1
2;281;4
2;285;1
2;294;4
2;306;4
2;309;7
2;310;5
2;312;6
2;320;8
2;321;9
2;335;3
2;336;9
2;342;12
2;343;3
2;345;0
2;354;1
2;358;2
2;361;6
2;363;2
2;368;12
2;374;4
2;375;13
2;380;9
2;386;5
2;390;13
2;398;12
3;7;9
3;12;3
3;13;11
3;14;0
3;17;11
3;22;3
3;24;1
3;30;8
3;32;1
3;33;13
3;34;2
3;38;8
3;40;2
3;46;12
3;54;0
3;62;7
3;65;9
3;81;9
3;87;0
3;90;7
3;91;2
3;93;0
3;94;5
3;101;8
3;104;5
3;106;11
3;117;6
3;118;3
3;120;7
3;125;5
3;132;12
3;139;8
3;150;7
3;157;0
3;161;8
3;163;0
3;164;4
3;168;3
3;172;5
3;175;2
