0;5;4
0;7;6
0;9;3
0;12;8
0;13;6
0;16;9
0;18;14
0;23;4
0;27;12
0;29;12
1;2;1
1;4;12
1;5;7
1;15;14
1;17;4
1;18;11
1;19;4
1;21;12
1;22;3
1;26;6
2;3;7
2;4;4
2;6;14
2;9;14
2;11;2
2;12;12
2;13;0
2;14;6
2;16;6
2;18;5
2;22;6
2;23;1
2;25;1
2;29;14
3;4;12
3;6;8
3;17;0
3;25;6
3;26;13
4;5;10
4;14;13
4;17;3
4;19;8
4;21;11
4;22;12
4;23;1
4;25;4
4;27;7
4;29;13
5;7;11
5;8;9
5;9;2
5;11;3
5;16;2
5;17;11
5;21;14
5;25;6
5;29;11
6;7;1
6;11;12
6;12;0
6;17;3
6;22;0
6;23;8
6;24;7
7;9;3
7;10;11
7;11;12
7;15;14
7;17;9
7;21;12
7;22;5
7;23;7
7;25;11
7;28;2
7;29;13
8;9;14
8;13;2
8;19;1
8;21;7
8;26;3
9;10;4
9;22;6
9;24;12
9;25;9
10;12;11
10;14;3
10;15;7
10;20;13
10;22;9
10;23;4
10;25;1
10;28;5
10;29;12
11;13;4
11;16;14
11;19;3
11;21;10
11;23;5
11;28;13
12;13;12
12;16;12
12;17;7
12;19;1
12;20;14
12;21;0
12;25;9
12;29;4
13;18;11
13;22;10
13;23;13
13;24;0
13;27;1
13;28;0
13;29;3
14;18;12
14;19;1
14;24;14
14;25;5
14;26;5
15;16;3
15;17;8
15;18;1
15;19;6
15;21;9
15;22;5
15;23;7
15;27;7
15;28;4
15;29;2
16;21;5
16;22;5
16;24;12
16;28;7
17;20;5
17;25;2
17;28;4
18;27;1
18;28;8
18;29;10
19;21;4
19;22;3
19;23;14
19;28;3
20;23;1
20;26;14
20;28;7
20;29;4
21;23;4
21;24;1
21;29;2
22;26;0
22;27;11
22;28;12
22;29;9
23;25;14
23;28;8
25;28;3
25;29;13
27;28;12
28;29;11
